,Country,Sex,Age,Time,Population Size,Country Code,Lat,Long
16848,Poland,Women,25 to 29,2005,1520692.0,PL,51.919438,19.145136
16849,Poland,Women,25 to 29,2006,1534413.0,PL,51.919438,19.145136
16850,Poland,Women,25 to 29,2007,1549616.0,PL,51.919438,19.145136
16851,Poland,Women,25 to 29,2008,1578730.0,PL,51.919438,19.145136
16852,Poland,Women,25 to 29,2009,1605707.0,PL,51.919438,19.145136
16853,Poland,Women,25 to 29,2010,1612667.0,PL,51.919438,19.145136
16854,Poland,Women,25 to 29,2011,1603585.0,PL,51.919438,19.145136
16855,Poland,Women,25 to 29,2012,1575546.0,PL,51.919438,19.145136
16856,Poland,Women,25 to 29,2013,1525626.0,PL,51.919438,19.145136
16857,Poland,Women,25 to 29,2014,1468864.0,PL,51.919438,19.145136
16858,Poland,Women,25 to 29,2015,1417040.0,PL,51.919438,19.145136
16859,Poland,Women,25 to 29,2016,1373836.0,PL,51.919438,19.145136
16860,Poland,Women,25 to 29,2017,1336564.0,PL,51.919438,19.145136
16861,Poland,Women,25 to 29,2018,1296586.0,PL,51.919438,19.145136
16862,Poland,Women,25 to 29,2019,1254588.0,PL,51.919438,19.145136
16863,Poland,Women,25 to 29,2020,1207235.0,PL,51.919438,19.145136
16864,Poland,Men,25 to 29,2005,1564958.0,PL,51.919438,19.145136
16865,Poland,Men,25 to 29,2006,1578005.0,PL,51.919438,19.145136
16866,Poland,Men,25 to 29,2007,1593318.0,PL,51.919438,19.145136
16867,Poland,Men,25 to 29,2008,1622898.0,PL,51.919438,19.145136
16868,Poland,Men,25 to 29,2009,1651240.0,PL,51.919438,19.145136
16869,Poland,Men,25 to 29,2010,1658544.0,PL,51.919438,19.145136
16870,Poland,Men,25 to 29,2011,1650733.0,PL,51.919438,19.145136
16871,Poland,Men,25 to 29,2012,1623072.0,PL,51.919438,19.145136
16872,Poland,Men,25 to 29,2013,1573409.0,PL,51.919438,19.145136
16873,Poland,Men,25 to 29,2014,1516600.0,PL,51.919438,19.145136
16874,Poland,Men,25 to 29,2015,1464438.0,PL,51.919438,19.145136
16875,Poland,Men,25 to 29,2016,1422592.0,PL,51.919438,19.145136
16876,Poland,Men,25 to 29,2017,1385280.0,PL,51.919438,19.145136
16877,Poland,Men,25 to 29,2018,1344572.0,PL,51.919438,19.145136
16878,Poland,Men,25 to 29,2019,1300909.0,PL,51.919438,19.145136
16879,Poland,Men,25 to 29,2020,1250503.0,PL,51.919438,19.145136
16880,Poland,Total,25 to 29,2005,3085650.0,PL,51.919438,19.145136
16881,Poland,Total,25 to 29,2006,3112418.0,PL,51.919438,19.145136
16882,Poland,Total,25 to 29,2007,3142934.0,PL,51.919438,19.145136
16883,Poland,Total,25 to 29,2008,3201628.0,PL,51.919438,19.145136
16884,Poland,Total,25 to 29,2009,3256947.0,PL,51.919438,19.145136
16885,Poland,Total,25 to 29,2010,3271211.0,PL,51.919438,19.145136
16886,Poland,Total,25 to 29,2011,3254318.0,PL,51.919438,19.145136
16887,Poland,Total,25 to 29,2012,3198618.0,PL,51.919438,19.145136
16888,Poland,Total,25 to 29,2013,3099035.0,PL,51.919438,19.145136
16889,Poland,Total,25 to 29,2014,2985464.0,PL,51.919438,19.145136
16890,Poland,Total,25 to 29,2015,2881478.0,PL,51.919438,19.145136
16891,Poland,Total,25 to 29,2016,2796428.0,PL,51.919438,19.145136
16892,Poland,Total,25 to 29,2017,2721844.0,PL,51.919438,19.145136
16893,Poland,Total,25 to 29,2018,2641158.0,PL,51.919438,19.145136
16894,Poland,Total,25 to 29,2019,2555497.0,PL,51.919438,19.145136
16895,Poland,Total,25 to 29,2020,2457738.0,PL,51.919438,19.145136
16896,Portugal,Women,25 to 29,2005,401621.0,PT,39.399872,-8.224454
16897,Portugal,Women,25 to 29,2006,390496.0,PT,39.399872,-8.224454
16898,Portugal,Women,25 to 29,2007,377689.0,PT,39.399872,-8.224454
16899,Portugal,Women,25 to 29,2008,365791.0,PT,39.399872,-8.224454
16900,Portugal,Women,25 to 29,2009,354860.0,PT,39.399872,-8.224454
16901,Portugal,Women,25 to 29,2010,341963.0,PT,39.399872,-8.224454
16902,Portugal,Women,25 to 29,2011,327804.5,PT,39.399872,-8.224454
16903,Portugal,Women,25 to 29,2012,313380.5,PT,39.399872,-8.224454
16904,Portugal,Women,25 to 29,2013,299716.0,PT,39.399872,-8.224454
16905,Portugal,Women,25 to 29,2014,288882.5,PT,39.399872,-8.224454
16906,Portugal,Women,25 to 29,2015,281349.0,PT,39.399872,-8.224454
16907,Portugal,Women,25 to 29,2016,277226.0,PT,39.399872,-8.224454
16908,Portugal,Women,25 to 29,2017,275072.0,PT,39.399872,-8.224454
16909,Portugal,Women,25 to 29,2018,274693.5,PT,39.399872,-8.224454
16910,Portugal,Women,25 to 29,2019,274657.0,PT,39.399872,-8.224454
16911,Portugal,Women,25 to 29,2020,274288.0,PT,39.399872,-8.224454
16912,Portugal,Men,25 to 29,2005,400160.0,PT,39.399872,-8.224454
16913,Portugal,Men,25 to 29,2006,388309.0,PT,39.399872,-8.224454
16914,Portugal,Men,25 to 29,2007,375167.0,PT,39.399872,-8.224454
16915,Portugal,Men,25 to 29,2008,362421.0,PT,39.399872,-8.224454
16916,Portugal,Men,25 to 29,2009,350578.0,PT,39.399872,-8.224454
16917,Portugal,Men,25 to 29,2010,336681.5,PT,39.399872,-8.224454
16918,Portugal,Men,25 to 29,2011,322254.0,PT,39.399872,-8.224454
16919,Portugal,Men,25 to 29,2012,308816.0,PT,39.399872,-8.224454
16920,Portugal,Men,25 to 29,2013,296604.0,PT,39.399872,-8.224454
16921,Portugal,Men,25 to 29,2014,287241.0,PT,39.399872,-8.224454
16922,Portugal,Men,25 to 29,2015,280628.0,PT,39.399872,-8.224454
16923,Portugal,Men,25 to 29,2016,277458.0,PT,39.399872,-8.224454
16924,Portugal,Men,25 to 29,2017,275621.0,PT,39.399872,-8.224454
16925,Portugal,Men,25 to 29,2018,273705.0,PT,39.399872,-8.224454
16926,Portugal,Men,25 to 29,2019,272848.0,PT,39.399872,-8.224454
16927,Portugal,Men,25 to 29,2020,273348.5,PT,39.399872,-8.224454
16928,Portugal,Total,25 to 29,2005,801781.0,PT,39.399872,-8.224454
16929,Portugal,Total,25 to 29,2006,778805.0,PT,39.399872,-8.224454
16930,Portugal,Total,25 to 29,2007,752856.0,PT,39.399872,-8.224454
16931,Portugal,Total,25 to 29,2008,728212.0,PT,39.399872,-8.224454
16932,Portugal,Total,25 to 29,2009,705438.0,PT,39.399872,-8.224454
16933,Portugal,Total,25 to 29,2010,678644.5,PT,39.399872,-8.224454
16934,Portugal,Total,25 to 29,2011,650058.5,PT,39.399872,-8.224454
16935,Portugal,Total,25 to 29,2012,622196.5,PT,39.399872,-8.224454
16936,Portugal,Total,25 to 29,2013,596320.0,PT,39.399872,-8.224454
16937,Portugal,Total,25 to 29,2014,576123.5,PT,39.399872,-8.224454
16938,Portugal,Total,25 to 29,2015,561977.0,PT,39.399872,-8.224454
16939,Portugal,Total,25 to 29,2016,554684.0,PT,39.399872,-8.224454
16940,Portugal,Total,25 to 29,2017,550693.0,PT,39.399872,-8.224454
16941,Portugal,Total,25 to 29,2018,548398.5,PT,39.399872,-8.224454
16942,Portugal,Total,25 to 29,2019,547505.0,PT,39.399872,-8.224454
16943,Portugal,Total,25 to 29,2020,547636.5,PT,39.399872,-8.224454
16944,Slovakia,Women,25 to 29,2005,231260.0,SK,48.669026,19.699024
16945,Slovakia,Women,25 to 29,2006,230195.0,SK,48.669026,19.699024
16946,Slovakia,Women,25 to 29,2007,228453.0,SK,48.669026,19.699024
16947,Slovakia,Women,25 to 29,2008,226084.0,SK,48.669026,19.699024
16948,Slovakia,Women,25 to 29,2009,222909.0,SK,48.669026,19.699024
16949,Slovakia,Women,25 to 29,2010,220567.0,SK,48.669026,19.699024
16950,Slovakia,Women,25 to 29,2011,213295.0,SK,48.669026,19.699024
16951,Slovakia,Women,25 to 29,2012,211080.5,SK,48.669026,19.699024
16952,Slovakia,Women,25 to 29,2013,207959.5,SK,48.669026,19.699024
16953,Slovakia,Women,25 to 29,2014,204346.5,SK,48.669026,19.699024
16954,Slovakia,Women,25 to 29,2015,200122.5,SK,48.669026,19.699024
16955,Slovakia,Women,25 to 29,2016,196350.0,SK,48.669026,19.699024
16956,Slovakia,Women,25 to 29,2017,192605.5,SK,48.669026,19.699024
16957,Slovakia,Women,25 to 29,2018,188303.0,SK,48.669026,19.699024
16958,Slovakia,Women,25 to 29,2019,183007.5,SK,48.669026,19.699024
16959,Slovakia,Women,25 to 29,2020,175752.0,SK,48.669026,19.699024
16960,Slovakia,Men,25 to 29,2005,240188.0,SK,48.669026,19.699024
16961,Slovakia,Men,25 to 29,2006,239413.0,SK,48.669026,19.699024
16962,Slovakia,Men,25 to 29,2007,237832.0,SK,48.669026,19.699024
16963,Slovakia,Men,25 to 29,2008,236064.0,SK,48.669026,19.699024
16964,Slovakia,Men,25 to 29,2009,233285.0,SK,48.669026,19.699024
16965,Slovakia,Men,25 to 29,2010,230735.0,SK,48.669026,19.699024
16966,Slovakia,Men,25 to 29,2011,223761.5,SK,48.669026,19.699024
16967,Slovakia,Men,25 to 29,2012,220698.0,SK,48.669026,19.699024
16968,Slovakia,Men,25 to 29,2013,216495.0,SK,48.669026,19.699024
16969,Slovakia,Men,25 to 29,2014,212289.0,SK,48.669026,19.699024
16970,Slovakia,Men,25 to 29,2015,207828.0,SK,48.669026,19.699024
16971,Slovakia,Men,25 to 29,2016,203962.0,SK,48.669026,19.699024
16972,Slovakia,Men,25 to 29,2017,200285.5,SK,48.669026,19.699024
16973,Slovakia,Men,25 to 29,2018,196327.0,SK,48.669026,19.699024
16974,Slovakia,Men,25 to 29,2019,191102.5,SK,48.669026,19.699024
16975,Slovakia,Men,25 to 29,2020,183451.5,SK,48.669026,19.699024
16976,Slovakia,Total,25 to 29,2005,471448.0,SK,48.669026,19.699024
16977,Slovakia,Total,25 to 29,2006,469608.0,SK,48.669026,19.699024
16978,Slovakia,Total,25 to 29,2007,466285.0,SK,48.669026,19.699024
16979,Slovakia,Total,25 to 29,2008,462148.0,SK,48.669026,19.699024
16980,Slovakia,Total,25 to 29,2009,456194.0,SK,48.669026,19.699024
16981,Slovakia,Total,25 to 29,2010,451302.0,SK,48.669026,19.699024
16982,Slovakia,Total,25 to 29,2011,437056.5,SK,48.669026,19.699024
16983,Slovakia,Total,25 to 29,2012,431778.5,SK,48.669026,19.699024
16984,Slovakia,Total,25 to 29,2013,424454.5,SK,48.669026,19.699024
16985,Slovakia,Total,25 to 29,2014,416635.5,SK,48.669026,19.699024
16986,Slovakia,Total,25 to 29,2015,407950.5,SK,48.669026,19.699024
16987,Slovakia,Total,25 to 29,2016,400312.0,SK,48.669026,19.699024
16988,Slovakia,Total,25 to 29,2017,392891.0,SK,48.669026,19.699024
16989,Slovakia,Total,25 to 29,2018,384630.0,SK,48.669026,19.699024
16990,Slovakia,Total,25 to 29,2019,374110.0,SK,48.669026,19.699024
16991,Slovakia,Total,25 to 29,2020,359203.5,SK,48.669026,19.699024
16992,Spain,Women,25 to 29,2005,1820406.0,ES,40.463667,-3.74922
16993,Spain,Women,25 to 29,2006,1805874.0,ES,40.463667,-3.74922
16994,Spain,Women,25 to 29,2007,1794167.0,ES,40.463667,-3.74922
16995,Spain,Women,25 to 29,2008,1760849.0,ES,40.463667,-3.74922
16996,Spain,Women,25 to 29,2009,1698817.0,ES,40.463667,-3.74922
16997,Spain,Women,25 to 29,2010,1624472.0,ES,40.463667,-3.74922
16998,Spain,Women,25 to 29,2011,1551663.0,ES,40.463667,-3.74922
16999,Spain,Women,25 to 29,2012,1481580.0,ES,40.463667,-3.74922
17000,Spain,Women,25 to 29,2013,1406346.0,ES,40.463667,-3.74922
17001,Spain,Women,25 to 29,2014,1343593.0,ES,40.463667,-3.74922
17002,Spain,Women,25 to 29,2015,1297359.0,ES,40.463667,-3.74922
17003,Spain,Women,25 to 29,2016,1264432.0,ES,40.463667,-3.74922
17004,Spain,Women,25 to 29,2017,1246505.0,ES,40.463667,-3.74922
17005,Spain,Women,25 to 29,2018,1245864.0,ES,40.463667,-3.74922
17006,Spain,Women,25 to 29,2019,1252132.0,ES,40.463667,-3.74922
17007,Spain,Women,25 to 29,2020,1252677.0,ES,40.463667,-3.74922
17008,Spain,Men,25 to 29,2005,1948089.0,ES,40.463667,-3.74922
17009,Spain,Men,25 to 29,2006,1926750.0,ES,40.463667,-3.74922
17010,Spain,Men,25 to 29,2007,1913538.0,ES,40.463667,-3.74922
17011,Spain,Men,25 to 29,2008,1873175.0,ES,40.463667,-3.74922
17012,Spain,Men,25 to 29,2009,1788166.0,ES,40.463667,-3.74922
17013,Spain,Men,25 to 29,2010,1688844.0,ES,40.463667,-3.74922
17014,Spain,Men,25 to 29,2011,1593240.0,ES,40.463667,-3.74922
17015,Spain,Men,25 to 29,2012,1502349.0,ES,40.463667,-3.74922
17016,Spain,Men,25 to 29,2013,1414302.0,ES,40.463667,-3.74922
17017,Spain,Men,25 to 29,2014,1347888.0,ES,40.463667,-3.74922
17018,Spain,Men,25 to 29,2015,1301375.0,ES,40.463667,-3.74922
17019,Spain,Men,25 to 29,2016,1272632.0,ES,40.463667,-3.74922
17020,Spain,Men,25 to 29,2017,1260862.0,ES,40.463667,-3.74922
17021,Spain,Men,25 to 29,2018,1265493.0,ES,40.463667,-3.74922
17022,Spain,Men,25 to 29,2019,1279119.0,ES,40.463667,-3.74922
17023,Spain,Men,25 to 29,2020,1286142.0,ES,40.463667,-3.74922
17024,Spain,Total,25 to 29,2005,3768495.0,ES,40.463667,-3.74922
17025,Spain,Total,25 to 29,2006,3732625.0,ES,40.463667,-3.74922
17026,Spain,Total,25 to 29,2007,3707705.0,ES,40.463667,-3.74922
17027,Spain,Total,25 to 29,2008,3634024.0,ES,40.463667,-3.74922
17028,Spain,Total,25 to 29,2009,3486983.0,ES,40.463667,-3.74922
17029,Spain,Total,25 to 29,2010,3313317.0,ES,40.463667,-3.74922
17030,Spain,Total,25 to 29,2011,3144902.0,ES,40.463667,-3.74922
17031,Spain,Total,25 to 29,2012,2983930.0,ES,40.463667,-3.74922
17032,Spain,Total,25 to 29,2013,2820648.0,ES,40.463667,-3.74922
17033,Spain,Total,25 to 29,2014,2691482.0,ES,40.463667,-3.74922
17034,Spain,Total,25 to 29,2015,2598734.0,ES,40.463667,-3.74922
17035,Spain,Total,25 to 29,2016,2537064.0,ES,40.463667,-3.74922
17036,Spain,Total,25 to 29,2017,2507367.0,ES,40.463667,-3.74922
17037,Spain,Total,25 to 29,2018,2511354.0,ES,40.463667,-3.74922
17038,Spain,Total,25 to 29,2019,2531251.0,ES,40.463667,-3.74922
17039,Spain,Total,25 to 29,2020,2538820.0,ES,40.463667,-3.74922
17040,Sweden,Women,25 to 29,2005,267532.0,SE,60.128161,18.643501
17041,Sweden,Women,25 to 29,2006,267721.0,SE,60.128161,18.643501
17042,Sweden,Women,25 to 29,2007,269666.0,SE,60.128161,18.643501
17043,Sweden,Women,25 to 29,2008,272737.0,SE,60.128161,18.643501
17044,Sweden,Women,25 to 29,2009,276523.0,SE,60.128161,18.643501
17045,Sweden,Women,25 to 29,2010,280589.0,SE,60.128161,18.643501
17046,Sweden,Women,25 to 29,2011,285957.0,SE,60.128161,18.643501
17047,Sweden,Women,25 to 29,2012,293210.0,SE,60.128161,18.643501
17048,Sweden,Women,25 to 29,2013,302850.0,SE,60.128161,18.643501
17049,Sweden,Women,25 to 29,2014,314506.0,SE,60.128161,18.643501
17050,Sweden,Women,25 to 29,2015,326973.0,SE,60.128161,18.643501
17051,Sweden,Women,25 to 29,2016,339949.0,SE,60.128161,18.643501
17052,Sweden,Women,25 to 29,2017,351552.0,SE,60.128161,18.643501
17053,Sweden,Women,25 to 29,2018,358504.0,SE,60.128161,18.643501
17054,Sweden,Women,25 to 29,2019,360043.0,SE,60.128161,18.643501
17055,Sweden,Women,25 to 29,2020,354047.0,SE,60.128161,18.643501
17056,Sweden,Men,25 to 29,2005,277357.0,SE,60.128161,18.643501
17057,Sweden,Men,25 to 29,2006,278176.0,SE,60.128161,18.643501
17058,Sweden,Men,25 to 29,2007,281426.0,SE,60.128161,18.643501
17059,Sweden,Men,25 to 29,2008,285933.0,SE,60.128161,18.643501
17060,Sweden,Men,25 to 29,2009,290800.0,SE,60.128161,18.643501
17061,Sweden,Men,25 to 29,2010,296251.0,SE,60.128161,18.643501
17062,Sweden,Men,25 to 29,2011,302573.0,SE,60.128161,18.643501
17063,Sweden,Men,25 to 29,2012,308888.0,SE,60.128161,18.643501
17064,Sweden,Men,25 to 29,2013,317307.0,SE,60.128161,18.643501
17065,Sweden,Men,25 to 29,2014,328999.0,SE,60.128161,18.643501
17066,Sweden,Men,25 to 29,2015,342110.0,SE,60.128161,18.643501
17067,Sweden,Men,25 to 29,2016,357099.0,SE,60.128161,18.643501
17068,Sweden,Men,25 to 29,2017,371292.0,SE,60.128161,18.643501
17069,Sweden,Men,25 to 29,2018,379159.0,SE,60.128161,18.643501
17070,Sweden,Men,25 to 29,2019,380466.0,SE,60.128161,18.643501
17071,Sweden,Men,25 to 29,2020,374681.0,SE,60.128161,18.643501
17072,Sweden,Total,25 to 29,2005,544889.0,SE,60.128161,18.643501
17073,Sweden,Total,25 to 29,2006,545897.0,SE,60.128161,18.643501
17074,Sweden,Total,25 to 29,2007,551092.0,SE,60.128161,18.643501
17075,Sweden,Total,25 to 29,2008,558670.0,SE,60.128161,18.643501
17076,Sweden,Total,25 to 29,2009,567323.0,SE,60.128161,18.643501
17077,Sweden,Total,25 to 29,2010,576840.0,SE,60.128161,18.643501
17078,Sweden,Total,25 to 29,2011,588530.0,SE,60.128161,18.643501
17079,Sweden,Total,25 to 29,2012,602098.0,SE,60.128161,18.643501
17080,Sweden,Total,25 to 29,2013,620157.0,SE,60.128161,18.643501
17081,Sweden,Total,25 to 29,2014,643505.0,SE,60.128161,18.643501
17082,Sweden,Total,25 to 29,2015,669083.0,SE,60.128161,18.643501
17083,Sweden,Total,25 to 29,2016,697048.0,SE,60.128161,18.643501
17084,Sweden,Total,25 to 29,2017,722844.0,SE,60.128161,18.643501
17085,Sweden,Total,25 to 29,2018,737663.0,SE,60.128161,18.643501
17086,Sweden,Total,25 to 29,2019,740509.0,SE,60.128161,18.643501
17087,Sweden,Total,25 to 29,2020,728728.0,SE,60.128161,18.643501
17088,Switzerland,Women,25 to 29,2005,234544.0,CH,46.818188,8.227512
17089,Switzerland,Women,25 to 29,2006,236364.0,CH,46.818188,8.227512
17090,Switzerland,Women,25 to 29,2007,240036.0,CH,46.818188,8.227512
17091,Switzerland,Women,25 to 29,2008,245883.0,CH,46.818188,8.227512
17092,Switzerland,Women,25 to 29,2009,251081.0,CH,46.818188,8.227512
17093,Switzerland,Women,25 to 29,2010,254216.0,CH,46.818188,8.227512
17094,Switzerland,Women,25 to 29,2011,259489.0,CH,46.818188,8.227512
17095,Switzerland,Women,25 to 29,2012,262129.0,CH,46.818188,8.227512
17096,Switzerland,Women,25 to 29,2013,265902.0,CH,46.818188,8.227512
17097,Switzerland,Women,25 to 29,2014,270913.0,CH,46.818188,8.227512
17098,Switzerland,Women,25 to 29,2015,275209.0,CH,46.818188,8.227512
17099,Switzerland,Women,25 to 29,2016,278755.0,CH,46.818188,8.227512
17100,Switzerland,Women,25 to 29,2017,281344.0,CH,46.818188,8.227512
17101,Switzerland,Women,25 to 29,2018,281392.0,CH,46.818188,8.227512
17102,Switzerland,Women,25 to 29,2019,279266.0,CH,46.818188,8.227512
17103,Switzerland,Women,25 to 29,2020,276574.0,CH,46.818188,8.227512
17104,Switzerland,Men,25 to 29,2005,231056.0,CH,46.818188,8.227512
17105,Switzerland,Men,25 to 29,2006,233313.0,CH,46.818188,8.227512
17106,Switzerland,Men,25 to 29,2007,237998.0,CH,46.818188,8.227512
17107,Switzerland,Men,25 to 29,2008,245201.0,CH,46.818188,8.227512
17108,Switzerland,Men,25 to 29,2009,251511.0,CH,46.818188,8.227512
17109,Switzerland,Men,25 to 29,2010,255001.0,CH,46.818188,8.227512
17110,Switzerland,Men,25 to 29,2011,265089.0,CH,46.818188,8.227512
17111,Switzerland,Men,25 to 29,2012,267900.0,CH,46.818188,8.227512
17112,Switzerland,Men,25 to 29,2013,271830.0,CH,46.818188,8.227512
17113,Switzerland,Men,25 to 29,2014,276411.0,CH,46.818188,8.227512
17114,Switzerland,Men,25 to 29,2015,280808.0,CH,46.818188,8.227512
17115,Switzerland,Men,25 to 29,2016,285828.0,CH,46.818188,8.227512
17116,Switzerland,Men,25 to 29,2017,289353.0,CH,46.818188,8.227512
17117,Switzerland,Men,25 to 29,2018,289660.0,CH,46.818188,8.227512
17118,Switzerland,Men,25 to 29,2019,288301.0,CH,46.818188,8.227512
17119,Switzerland,Men,25 to 29,2020,286221.0,CH,46.818188,8.227512
17120,Switzerland,Total,25 to 29,2005,465600.0,CH,46.818188,8.227512
17121,Switzerland,Total,25 to 29,2006,469677.0,CH,46.818188,8.227512
17122,Switzerland,Total,25 to 29,2007,478034.0,CH,46.818188,8.227512
17123,Switzerland,Total,25 to 29,2008,491084.0,CH,46.818188,8.227512
17124,Switzerland,Total,25 to 29,2009,502592.0,CH,46.818188,8.227512
17125,Switzerland,Total,25 to 29,2010,509217.0,CH,46.818188,8.227512
17126,Switzerland,Total,25 to 29,2011,524578.0,CH,46.818188,8.227512
17127,Switzerland,Total,25 to 29,2012,530029.0,CH,46.818188,8.227512
17128,Switzerland,Total,25 to 29,2013,537732.0,CH,46.818188,8.227512
17129,Switzerland,Total,25 to 29,2014,547324.0,CH,46.818188,8.227512
17130,Switzerland,Total,25 to 29,2015,556017.0,CH,46.818188,8.227512
17131,Switzerland,Total,25 to 29,2016,564583.0,CH,46.818188,8.227512
17132,Switzerland,Total,25 to 29,2017,570697.0,CH,46.818188,8.227512
17133,Switzerland,Total,25 to 29,2018,571052.0,CH,46.818188,8.227512
17134,Switzerland,Total,25 to 29,2019,567567.0,CH,46.818188,8.227512
17135,Switzerland,Total,25 to 29,2020,562795.0,CH,46.818188,8.227512
17136,Turkey,Women,25 to 29,2005,2981834.0,TR,38.963745,35.243322
17137,Turkey,Women,25 to 29,2006,3036091.0,TR,38.963745,35.243322
17138,Turkey,Women,25 to 29,2007,3088311.97,TR,38.963745,35.243322
17139,Turkey,Women,25 to 29,2008,3218141.0,TR,38.963745,35.243322
17140,Turkey,Women,25 to 29,2009,3210320.0,TR,38.963745,35.243322
17141,Turkey,Women,25 to 29,2010,3182431.0,TR,38.963745,35.243322
17142,Turkey,Women,25 to 29,2011,3129330.0,TR,38.963745,35.243322
17143,Turkey,Women,25 to 29,2012,3090573.0,TR,38.963745,35.243322
17144,Turkey,Women,25 to 29,2013,3091210.0,TR,38.963745,35.243322
17145,Turkey,Women,25 to 29,2014,3095478.0,TR,38.963745,35.243322
17146,Turkey,Women,25 to 29,2015,3089345.0,TR,38.963745,35.243322
17147,Turkey,Women,25 to 29,2016,3080790.0,TR,38.963745,35.243322
17148,Turkey,Women,25 to 29,2017,3072167.0,TR,38.963745,35.243322
17149,Turkey,Women,25 to 29,2018,3077050.0,TR,38.963745,35.243322
17150,Turkey,Women,25 to 29,2019,3106550.0,TR,38.963745,35.243322
17151,Turkey,Women,25 to 29,2020,3128533.0,TR,38.963745,35.243322
17152,Turkey,Men,25 to 29,2005,3062713.0,TR,38.963745,35.243322
17153,Turkey,Men,25 to 29,2006,3119856.0,TR,38.963745,35.243322
17154,Turkey,Men,25 to 29,2007,3174463.23,TR,38.963745,35.243322
17155,Turkey,Men,25 to 29,2008,3297697.0,TR,38.963745,35.243322
17156,Turkey,Men,25 to 29,2009,3303529.0,TR,38.963745,35.243322
17157,Turkey,Men,25 to 29,2010,3290960.0,TR,38.963745,35.243322
17158,Turkey,Men,25 to 29,2011,3242748.0,TR,38.963745,35.243322
17159,Turkey,Men,25 to 29,2012,3197883.0,TR,38.963745,35.243322
17160,Turkey,Men,25 to 29,2013,3187295.0,TR,38.963745,35.243322
17161,Turkey,Men,25 to 29,2014,3184290.0,TR,38.963745,35.243322
17162,Turkey,Men,25 to 29,2015,3178881.0,TR,38.963745,35.243322
17163,Turkey,Men,25 to 29,2016,3173855.0,TR,38.963745,35.243322
17164,Turkey,Men,25 to 29,2017,3166625.0,TR,38.963745,35.243322
17165,Turkey,Men,25 to 29,2018,3176956.0,TR,38.963745,35.243322
17166,Turkey,Men,25 to 29,2019,3215340.0,TR,38.963745,35.243322
17167,Turkey,Men,25 to 29,2020,3240600.0,TR,38.963745,35.243322
17168,Turkey,Total,25 to 29,2005,6044547.0,TR,38.963745,35.243322
17169,Turkey,Total,25 to 29,2006,6155947.0,TR,38.963745,35.243322
17170,Turkey,Total,25 to 29,2007,6262775.201,TR,38.963745,35.243322
17171,Turkey,Total,25 to 29,2008,6515838.0,TR,38.963745,35.243322
17172,Turkey,Total,25 to 29,2009,6513849.0,TR,38.963745,35.243322
17173,Turkey,Total,25 to 29,2010,6473391.0,TR,38.963745,35.243322
17174,Turkey,Total,25 to 29,2011,6372078.0,TR,38.963745,35.243322
17175,Turkey,Total,25 to 29,2012,6288456.0,TR,38.963745,35.243322
17176,Turkey,Total,25 to 29,2013,6278505.0,TR,38.963745,35.243322
17177,Turkey,Total,25 to 29,2014,6279768.0,TR,38.963745,35.243322
17178,Turkey,Total,25 to 29,2015,6268226.0,TR,38.963745,35.243322
17179,Turkey,Total,25 to 29,2016,6254645.0,TR,38.963745,35.243322
17180,Turkey,Total,25 to 29,2017,6238792.0,TR,38.963745,35.243322
17181,Turkey,Total,25 to 29,2018,6254006.0,TR,38.963745,35.243322
17182,Turkey,Total,25 to 29,2019,6321890.0,TR,38.963745,35.243322
17183,Turkey,Total,25 to 29,2020,6369133.0,TR,38.963745,35.243322
17184,United Kingdom,Women,25 to 29,2005,1921824.0,GB,55.378051,-3.435973
17185,United Kingdom,Women,25 to 29,2006,1978489.0,GB,55.378051,-3.435973
17186,United Kingdom,Women,25 to 29,2007,2050219.0,GB,55.378051,-3.435973
17187,United Kingdom,Women,25 to 29,2008,2105680.0,GB,55.378051,-3.435973
17188,United Kingdom,Women,25 to 29,2009,2131449.0,GB,55.378051,-3.435973
17189,United Kingdom,Women,25 to 29,2010,2151362.0,GB,55.378051,-3.435973
17190,United Kingdom,Women,25 to 29,2011,2162708.0,GB,55.378051,-3.435973
17191,United Kingdom,Women,25 to 29,2012,2165890.0,GB,55.378051,-3.435973
17192,United Kingdom,Women,25 to 29,2013,2179009.0,GB,55.378051,-3.435973
17193,United Kingdom,Women,25 to 29,2014,2195210.0,GB,55.378051,-3.435973
17194,United Kingdom,Women,25 to 29,2015,2212031.0,GB,55.378051,-3.435973
17195,United Kingdom,Women,25 to 29,2016,2235805.0,GB,55.378051,-3.435973
17196,United Kingdom,Women,25 to 29,2017,2247520.0,GB,55.378051,-3.435973
17197,United Kingdom,Women,25 to 29,2018,2234473.0,GB,55.378051,-3.435973
17198,United Kingdom,Women,25 to 29,2019,2222149.0,GB,55.378051,-3.435973
17199,United Kingdom,Women,25 to 29,2020,2195821.0,GB,55.378051,-3.435973
17200,United Kingdom,Men,25 to 29,2005,1904987.0,GB,55.378051,-3.435973
17201,United Kingdom,Men,25 to 29,2006,1962891.0,GB,55.378051,-3.435973
17202,United Kingdom,Men,25 to 29,2007,2031411.0,GB,55.378051,-3.435973
17203,United Kingdom,Men,25 to 29,2008,2101420.0,GB,55.378051,-3.435973
17204,United Kingdom,Men,25 to 29,2009,2115359.0,GB,55.378051,-3.435973
17205,United Kingdom,Men,25 to 29,2010,2126406.0,GB,55.378051,-3.435973
