,Country,Year,Lat,Long,Age,Population,Population Men,Population Women
4381,Estonia,2008,58.595272,25.013607,35 to 39,94330.0,47445.0,46885.0
4382,Estonia,2008,58.595272,25.013607,40 to 44,87725.0,43100.0,44625.0
4383,Estonia,2008,58.595272,25.013607,45 to 49,96090.0,46230.0,49860.0
4384,Estonia,2008,58.595272,25.013607,50 to 54,92915.0,43155.0,49760.0
4385,Estonia,2008,58.595272,25.013607,55 to 59,87450.0,38950.0,48500.0
4386,Estonia,2008,58.595272,25.013607,60 to 64,68265.0,28975.0,39290.0
4387,Estonia,2008,58.595272,25.013607,65 to 69,70790.0,27850.0,42940.0
4388,Estonia,2008,58.595272,25.013607,70 to 74,61620.0,21975.0,39645.0
4389,Estonia,2008,58.595272,25.013607,75 to 79,49960.0,15795.0,34165.0
4390,Estonia,2008,58.595272,25.013607,80 to 84,32430.0,8240.0,24190.0
4391,Estonia,2008,58.595272,25.013607,85 and over,18435.0,3605.0,14830.0
4392,Estonia,2009,58.595272,25.013607,0 to 4,75505.0,38925.0,36580.0
4393,Estonia,2009,58.595272,25.013607,5 to 9,63615.0,32640.0,30975.0
4394,Estonia,2009,58.595272,25.013607,10 to 14,61535.0,31600.0,29935.0
4395,Estonia,2009,58.595272,25.013607,15 to 19,83465.0,43015.0,40450.0
4396,Estonia,2009,58.595272,25.013607,20 to 24,100435.0,51690.0,48745.0
4397,Estonia,2009,58.595272,25.013607,25 to 29,95195.0,48840.0,46355.0
4398,Estonia,2009,58.595272,25.013607,30 to 34,92625.0,47420.0,45205.0
4399,Estonia,2009,58.595272,25.013607,35 to 39,94250.0,47585.0,46665.0
4400,Estonia,2009,58.595272,25.013607,40 to 44,87375.0,43065.0,44310.0
4401,Estonia,2009,58.595272,25.013607,45 to 49,94505.0,45665.0,48840.0
4402,Estonia,2009,58.595272,25.013607,50 to 54,93260.0,43505.0,49755.0
4403,Estonia,2009,58.595272,25.013607,55 to 59,87135.0,38945.0,48190.0
4404,Estonia,2009,58.595272,25.013607,60 to 64,72985.0,31020.0,41965.0
4405,Estonia,2009,58.595272,25.013607,65 to 69,66345.0,26235.0,40110.0
4406,Estonia,2009,58.595272,25.013607,70 to 74,63835.0,22760.0,41075.0
4407,Estonia,2009,58.595272,25.013607,75 to 79,48920.0,15530.0,33390.0
4408,Estonia,2009,58.595272,25.013607,80 to 84,33745.0,8780.0,24965.0
4409,Estonia,2009,58.595272,25.013607,85 and over,19785.0,3840.0,15945.0
4410,Estonia,2010,58.595272,25.013607,0 to 4,77250.0,39760.0,37490.0
4411,Estonia,2010,58.595272,25.013607,5 to 9,64955.0,33325.0,31630.0
4412,Estonia,2010,58.595272,25.013607,10 to 14,60655.0,31255.0,29400.0
4413,Estonia,2010,58.595272,25.013607,15 to 19,76465.0,39265.0,37200.0
4414,Estonia,2010,58.595272,25.013607,20 to 24,100355.0,51800.0,48555.0
4415,Estonia,2010,58.595272,25.013607,25 to 29,95605.0,49040.0,46565.0
4416,Estonia,2010,58.595272,25.013607,30 to 34,91955.0,47190.0,44765.0
4417,Estonia,2010,58.595272,25.013607,35 to 39,93540.0,47410.0,46130.0
4418,Estonia,2010,58.595272,25.013607,40 to 44,87945.0,43550.0,44395.0
4419,Estonia,2010,58.595272,25.013607,45 to 49,92225.0,44730.0,47495.0
4420,Estonia,2010,58.595272,25.013607,50 to 54,93245.0,43705.0,49540.0
4421,Estonia,2010,58.595272,25.013607,55 to 59,87515.0,39255.0,48260.0
4422,Estonia,2010,58.595272,25.013607,60 to 64,77530.0,33010.0,44520.0
4423,Estonia,2010,58.595272,25.013607,65 to 69,62595.0,24905.0,37690.0
4424,Estonia,2010,58.595272,25.013607,70 to 74,65220.0,23295.0,41925.0
4425,Estonia,2010,58.595272,25.013607,75 to 79,48305.0,15345.0,32960.0
4426,Estonia,2010,58.595272,25.013607,80 to 84,34950.0,9300.0,25650.0
4427,Estonia,2010,58.595272,25.013607,85 and over,21165.0,4110.0,17055.0
4428,Estonia,2011,58.595272,25.013607,0 to 4,78012.0,40083.0,37929.0
4429,Estonia,2011,58.595272,25.013607,5 to 9,66631.0,34200.0,32431.0
4430,Estonia,2011,58.595272,25.013607,10 to 14,60208.0,31129.0,29079.0
4431,Estonia,2011,58.595272,25.013607,15 to 19,70908.0,36356.0,34552.0
4432,Estonia,2011,58.595272,25.013607,20 to 24,98334.0,50811.0,47523.0
4433,Estonia,2011,58.595272,25.013607,25 to 29,95596.0,49059.0,46537.0
4434,Estonia,2011,58.595272,25.013607,30 to 34,91331.0,46928.0,44403.0
4435,Estonia,2011,58.595272,25.013607,35 to 39,92438.0,47009.0,45429.0
4436,Estonia,2011,58.595272,25.013607,40 to 44,89376.0,44468.0,44908.0
4437,Estonia,2011,58.595272,25.013607,45 to 49,89282.0,43500.0,45782.0
4438,Estonia,2011,58.595272,25.013607,50 to 54,93372.0,43956.0,49416.0
4439,Estonia,2011,58.595272,25.013607,55 to 59,88135.0,39709.0,48426.0
4440,Estonia,2011,58.595272,25.013607,60 to 64,80492.0,34313.0,46179.0
4441,Estonia,2011,58.595272,25.013607,65 to 69,59957.0,24009.0,35948.0
4442,Estonia,2011,58.595272,25.013607,70 to 74,66141.0,23706.0,42435.0
4443,Estonia,2011,58.595272,25.013607,75 to 79,48410.0,15437.0,32973.0
4444,Estonia,2011,58.595272,25.013607,80 to 84,36047.0,9791.0,26256.0
4445,Estonia,2011,58.595272,25.013607,85 and over,22769.0,4455.0,18314.0
4446,Estonia,2012,58.595272,25.013607,0 to 4,77047.0,39550.0,37497.0
4447,Estonia,2012,58.595272,25.013607,5 to 9,69019.0,35473.0,33546.0
4448,Estonia,2012,58.595272,25.013607,10 to 14,60144.0,31068.0,29076.0
4449,Estonia,2012,58.595272,25.013607,15 to 19,66327.0,34041.0,32286.0
4450,Estonia,2012,58.595272,25.013607,20 to 24,94437.0,48790.0,45647.0
4451,Estonia,2012,58.595272,25.013607,25 to 29,96172.0,49460.0,46712.0
4452,Estonia,2012,58.595272,25.013607,30 to 34,90864.0,46666.0,44198.0
4453,Estonia,2012,58.595272,25.013607,35 to 39,91390.0,46573.0,44817.0
4454,Estonia,2012,58.595272,25.013607,40 to 44,90951.0,45475.0,45476.0
4455,Estonia,2012,58.595272,25.013607,45 to 49,86559.0,42297.0,44262.0
4456,Estonia,2012,58.595272,25.013607,50 to 54,93351.0,44195.0,49156.0
4457,Estonia,2012,58.595272,25.013607,55 to 59,88256.0,39976.0,48280.0
4458,Estonia,2012,58.595272,25.013607,60 to 64,81843.0,34955.0,46888.0
4459,Estonia,2012,58.595272,25.013607,65 to 69,59659.0,24015.0,35644.0
4460,Estonia,2012,58.595272,25.013607,70 to 74,65774.0,23759.0,42015.0
4461,Estonia,2012,58.595272,25.013607,75 to 79,49473.0,15848.0,33625.0
4462,Estonia,2012,58.595272,25.013607,80 to 84,36852.0,10101.0,26751.0
4463,Estonia,2012,58.595272,25.013607,85 and over,24578.0,4911.0,19667.0
4464,Estonia,2013,58.595272,25.013607,0 to 4,74901.0,38430.0,36471.0
4465,Estonia,2013,58.595272,25.013607,5 to 9,71692.0,36920.0,34772.0
4466,Estonia,2013,58.595272,25.013607,10 to 14,60830.0,31290.0,29540.0
4467,Estonia,2013,58.595272,25.013607,15 to 19,62666.0,32175.0,30491.0
4468,Estonia,2013,58.595272,25.013607,20 to 24,88927.0,45988.0,42939.0
4469,Estonia,2013,58.595272,25.013607,25 to 29,97120.0,50069.0,47051.0
4470,Estonia,2013,58.595272,25.013607,30 to 34,91187.0,46800.0,44387.0
4471,Estonia,2013,58.595272,25.013607,35 to 39,90607.0,46225.0,44382.0
4472,Estonia,2013,58.595272,25.013607,40 to 44,91763.0,46118.0,45645.0
4473,Estonia,2013,58.595272,25.013607,45 to 49,85011.0,41623.0,43388.0
4474,Estonia,2013,58.595272,25.013607,50 to 54,92546.0,44106.0,48440.0
4475,Estonia,2013,58.595272,25.013607,55 to 59,88652.0,40377.0,48275.0
4476,Estonia,2013,58.595272,25.013607,60 to 64,82177.0,35233.0,46944.0
4477,Estonia,2013,58.595272,25.013607,65 to 69,62500.0,25218.0,37282.0
4478,Estonia,2013,58.595272,25.013607,70 to 74,62703.0,22870.0,39833.0
4479,Estonia,2013,58.595272,25.013607,75 to 79,51284.0,16450.0,34834.0
4480,Estonia,2013,58.595272,25.013607,80 to 84,36955.0,10225.0,26730.0
4481,Estonia,2013,58.595272,25.013607,85 and over,26476.0,5426.0,21050.0
4482,Estonia,2014,58.595272,25.013607,0 to 4,72693.0,37302.0,35391.0
4483,Estonia,2014,58.595272,25.013607,5 to 9,74007.0,38129.0,35878.0
4484,Estonia,2014,58.595272,25.013607,10 to 14,62111.0,31870.0,30241.0
4485,Estonia,2014,58.595272,25.013607,15 to 19,60576.0,31109.0,29467.0
4486,Estonia,2014,58.595272,25.013607,20 to 24,82072.0,42412.0,39660.0
4487,Estonia,2014,58.595272,25.013607,25 to 29,97848.0,50582.0,47266.0
4488,Estonia,2014,58.595272,25.013607,30 to 34,92268.0,47375.0,44893.0
4489,Estonia,2014,58.595272,25.013607,35 to 39,90087.0,46054.0,44033.0
4490,Estonia,2014,58.595272,25.013607,40 to 44,91760.0,46275.0,45485.0
4491,Estonia,2014,58.595272,25.013607,45 to 49,84741.0,41635.0,43106.0
4492,Estonia,2014,58.595272,25.013607,50 to 54,91181.0,43712.0,47469.0
4493,Estonia,2014,58.595272,25.013607,55 to 59,89107.0,40816.0,48291.0
4494,Estonia,2014,58.595272,25.013607,60 to 64,82027.0,35374.0,46653.0
4495,Estonia,2014,58.595272,25.013607,65 to 69,67048.0,27100.0,39948.0
4496,Estonia,2014,58.595272,25.013607,70 to 74,58874.0,21650.0,37224.0
4497,Estonia,2014,58.595272,25.013607,75 to 79,53415.0,17194.0,36221.0
4498,Estonia,2014,58.595272,25.013607,80 to 84,36468.0,10195.0,26273.0
4499,Estonia,2014,58.595272,25.013607,85 and over,28262.0,5870.0,22392.0
4500,Estonia,2015,58.595272,25.013607,0 to 4,71158.0,36513.0,34645.0
4501,Estonia,2015,58.595272,25.013607,5 to 9,75768.0,38951.0,36817.0
4502,Estonia,2015,58.595272,25.013607,10 to 14,63595.0,32610.0,30985.0
4503,Estonia,2015,58.595272,25.013607,15 to 19,59890.0,30818.0,29072.0
4504,Estonia,2015,58.595272,25.013607,20 to 24,76491.0,39347.0,37144.0
4505,Estonia,2015,58.595272,25.013607,25 to 29,98669.0,51318.0,47351.0
4506,Estonia,2015,58.595272,25.013607,30 to 34,93562.0,48130.0,45432.0
4507,Estonia,2015,58.595272,25.013607,35 to 39,89921.0,46058.0,43863.0
4508,Estonia,2015,58.595272,25.013607,40 to 44,91365.0,46235.0,45130.0
4509,Estonia,2015,58.595272,25.013607,45 to 49,85323.0,42036.0,43287.0
4510,Estonia,2015,58.595272,25.013607,50 to 54,88824.0,42724.0,46100.0
4511,Estonia,2015,58.595272,25.013607,55 to 59,88989.0,40967.0,48022.0
4512,Estonia,2015,58.595272,25.013607,60 to 64,82716.0,35950.0,46766.0
4513,Estonia,2015,58.595272,25.013607,65 to 69,71642.0,29045.0,42597.0
4514,Estonia,2015,58.595272,25.013607,70 to 74,55638.0,20594.0,35044.0
4515,Estonia,2015,58.595272,25.013607,75 to 79,54865.0,17740.0,37125.0
4516,Estonia,2015,58.595272,25.013607,80 to 84,36310.0,10186.0,26124.0
4517,Estonia,2015,58.595272,25.013607,85 and over,29882.0,6327.0,23555.0
4518,Estonia,2016,58.595272,25.013607,0 to 4,70396.0,36138.0,34258.0
4519,Estonia,2016,58.595272,25.013607,5 to 9,76727.0,39377.0,37350.0
4520,Estonia,2016,58.595272,25.013607,10 to 14,65404.0,33544.0,31860.0
4521,Estonia,2016,58.595272,25.013607,15 to 19,59742.0,30803.0,28939.0
4522,Estonia,2016,58.595272,25.013607,20 to 24,72439.0,37114.0,35325.0
4523,Estonia,2016,58.595272,25.013607,25 to 29,97858.0,51149.0,46709.0
4524,Estonia,2016,58.595272,25.013607,30 to 34,94778.0,48927.0,45851.0
4525,Estonia,2016,58.595272,25.013607,35 to 39,89994.0,46173.0,43821.0
4526,Estonia,2016,58.595272,25.013607,40 to 44,90739.0,46033.0,44706.0
4527,Estonia,2016,58.595272,25.013607,45 to 49,86863.0,42959.0,43904.0
4528,Estonia,2016,58.595272,25.013607,50 to 54,85956.0,41524.0,44432.0
4529,Estonia,2016,58.595272,25.013607,55 to 59,88917.0,41104.0,47813.0
4530,Estonia,2016,58.595272,25.013607,60 to 64,83578.0,36611.0,46967.0
4531,Estonia,2016,58.595272,25.013607,65 to 69,74830.0,30407.0,44423.0
4532,Estonia,2016,58.595272,25.013607,70 to 74,53505.0,19965.0,33540.0
4533,Estonia,2016,58.595272,25.013607,75 to 79,55873.0,18117.0,37756.0
4534,Estonia,2016,58.595272,25.013607,80 to 84,36780.0,10346.0,26434.0
4535,Estonia,2016,58.595272,25.013607,85 and over,31411.0,6832.0,24579.0
4536,Estonia,2017,58.595272,25.013607,0 to 4,70113.0,36092.0,34021.0
4537,Estonia,2017,58.595272,25.013607,5 to 9,76350.0,39176.0,37174.0
4538,Estonia,2017,58.595272,25.013607,10 to 14,67955.0,34904.0,33051.0
4539,Estonia,2017,58.595272,25.013607,15 to 19,59859.0,30819.0,29040.0
4540,Estonia,2017,58.595272,25.013607,20 to 24,68491.0,35071.0,33420.0
4541,Estonia,2017,58.595272,25.013607,25 to 29,94980.0,49682.0,45298.0
4542,Estonia,2017,58.595272,25.013607,30 to 34,96401.0,50006.0,46395.0
4543,Estonia,2017,58.595272,25.013607,35 to 39,90419.0,46519.0,43900.0
4544,Estonia,2017,58.595272,25.013607,40 to 44,90446.0,46053.0,44393.0
4545,Estonia,2017,58.595272,25.013607,45 to 49,89047.0,44366.0,44681.0
4546,Estonia,2017,58.595272,25.013607,50 to 54,83809.0,40659.0,43150.0
4547,Estonia,2017,58.595272,25.013607,55 to 59,89191.0,41524.0,47667.0
4548,Estonia,2017,58.595272,25.013607,60 to 64,83894.0,36970.0,46924.0
4549,Estonia,2017,58.595272,25.013607,65 to 69,76391.0,31114.0,45277.0
4550,Estonia,2017,58.595272,25.013607,70 to 74,53520.0,20166.0,33354.0
4551,Estonia,2017,58.595272,25.013607,75 to 79,55734.0,18213.0,37521.0
4552,Estonia,2017,58.595272,25.013607,80 to 84,37933.0,10726.0,27207.0
4553,Estonia,2017,58.595272,25.013607,85 and over,32851.0,7251.0,25600.0
4554,Estonia,2018,58.595272,25.013607,0 to 4,70385.0,36304.0,34081.0
4555,Estonia,2018,58.595272,25.013607,5 to 9,75008.0,38439.0,36569.0
4556,Estonia,2018,58.595272,25.013607,10 to 14,70932.0,36509.0,34423.0
4557,Estonia,2018,58.595272,25.013607,15 to 19,60700.0,31126.0,29574.0
4558,Estonia,2018,58.595272,25.013607,20 to 24,65643.0,33589.0,32054.0
4559,Estonia,2018,58.595272,25.013607,25 to 29,90758.0,47521.0,43237.0
4560,Estonia,2018,58.595272,25.013607,30 to 34,98550.0,51460.0,47090.0
4561,Estonia,2018,58.595272,25.013607,35 to 39,91867.0,47436.0,44431.0
4562,Estonia,2018,58.595272,25.013607,40 to 44,90589.0,46356.0,44233.0
4563,Estonia,2018,58.595272,25.013607,45 to 49,90784.0,45611.0,45173.0
4564,Estonia,2018,58.595272,25.013607,50 to 54,83023.0,40426.0,42597.0
4565,Estonia,2018,58.595272,25.013607,55 to 59,88998.0,41801.0,47197.0
4566,Estonia,2018,58.595272,25.013607,60 to 64,84625.0,37495.0,47130.0
4567,Estonia,2018,58.595272,25.013607,65 to 69,77138.0,31615.0,45523.0
4568,Estonia,2018,58.595272,25.013607,70 to 74,56190.0,21249.0,34941.0
4569,Estonia,2018,58.595272,25.013607,75 to 79,53289.0,17657.0,35632.0
4570,Estonia,2018,58.595272,25.013607,80 to 84,39640.0,11255.0,28385.0
4571,Estonia,2018,58.595272,25.013607,85 and over,33858.0,7511.0,26347.0
4572,Estonia,2019,58.595272,25.013607,0 to 4,70985.0,36642.0,34343.0
4573,Estonia,2019,58.595272,25.013607,5 to 9,73477.0,37610.0,35867.0
4574,Estonia,2019,58.595272,25.013607,10 to 14,73601.0,37883.0,35718.0
4575,Estonia,2019,58.595272,25.013607,15 to 19,62072.0,31780.0,30292.0
4576,Estonia,2019,58.595272,25.013607,20 to 24,63871.0,32702.0,31169.0
4577,Estonia,2019,58.595272,25.013607,25 to 29,84908.0,44467.0,40441.0
4578,Estonia,2019,58.595272,25.013607,30 to 34,100419.0,52750.0,47669.0
4579,Estonia,2019,58.595272,25.013607,35 to 39,94016.0,48729.0,45287.0
4580,Estonia,2019,58.595272,25.013607,40 to 44,90881.0,46732.0,44149.0
4581,Estonia,2019,58.595272,25.013607,45 to 49,91541.0,46241.0,45300.0
4582,Estonia,2019,58.595272,25.013607,50 to 54,83459.0,40854.0,42605.0
4583,Estonia,2019,58.595272,25.013607,55 to 59,88179.0,41716.0,46463.0
4584,Estonia,2019,58.595272,25.013607,60 to 64,85421.0,38100.0,47321.0
4585,Estonia,2019,58.595272,25.013607,65 to 69,77423.0,31975.0,45448.0
4586,Estonia,2019,58.595272,25.013607,70 to 74,60406.0,22891.0,37515.0
4587,Estonia,2019,58.595272,25.013607,75 to 79,50158.0,16831.0,33327.0
4588,Estonia,2019,58.595272,25.013607,80 to 84,41523.0,11850.0,29673.0
4589,Estonia,2019,58.595272,25.013607,85 and over,34515.0,7688.0,26827.0
4590,Estonia,2020,58.595272,25.013607,0 to 4,70778.0,36496.0,34282.0
4591,Estonia,2020,58.595272,25.013607,5 to 9,72135.0,36943.0,35192.0
4592,Estonia,2020,58.595272,25.013607,10 to 14,75673.0,38861.0,36812.0
4593,Estonia,2020,58.595272,25.013607,15 to 19,63613.0,32557.0,31056.0
4594,Estonia,2020,58.595272,25.013607,20 to 24,62785.0,32304.0,30481.0
4595,Estonia,2020,58.595272,25.013607,25 to 29,78688.0,41090.0,37598.0
4596,Estonia,2020,58.595272,25.013607,30 to 34,101473.0,53535.0,47938.0
4597,Estonia,2020,58.595272,25.013607,35 to 39,95945.0,49888.0,46057.0
4598,Estonia,2020,58.595272,25.013607,40 to 44,91266.0,47106.0,44160.0
4599,Estonia,2020,58.595272,25.013607,45 to 49,91636.0,46552.0,45084.0
4600,Estonia,2020,58.595272,25.013607,50 to 54,84675.0,41680.0,42995.0
4601,Estonia,2020,58.595272,25.013607,55 to 59,86603.0,41167.0,45436.0
4602,Estonia,2020,58.595272,25.013607,60 to 64,85788.0,38496.0,47292.0
4603,Estonia,2020,58.595272,25.013607,65 to 69,78215.0,32536.0,45679.0
4604,Estonia,2020,58.595272,25.013607,70 to 74,64565.0,24568.0,39997.0
4605,Estonia,2020,58.595272,25.013607,75 to 79,47452.0,16040.0,31412.0
4606,Estonia,2020,58.595272,25.013607,80 to 84,42804.0,12326.0,30478.0
4607,Estonia,2020,58.595272,25.013607,85 and over,35385.0,7936.0,27449.0
4608,Finland,2005,61.92411,25.748151,0 to 4,284321.0,145442.0,138879.0
4609,Finland,2005,61.92411,25.748151,5 to 9,296424.0,151302.0,145122.0
4610,Finland,2005,61.92411,25.748151,10 to 14,329987.0,168105.0,161882.0
4611,Finland,2005,61.92411,25.748151,15 to 19,319523.0,163346.0,156177.0
4612,Finland,2005,61.92411,25.748151,20 to 24,333650.0,170602.0,163048.0
4613,Finland,2005,61.92411,25.748151,25 to 29,331013.0,169351.0,161662.0
4614,Finland,2005,61.92411,25.748151,30 to 34,307674.0,157501.0,150173.0
4615,Finland,2005,61.92411,25.748151,35 to 39,352535.0,179383.0,173152.0
4616,Finland,2005,61.92411,25.748151,40 to 44,378625.0,192236.0,186389.0
4617,Finland,2005,61.92411,25.748151,45 to 49,380911.0,192192.0,188719.0
4618,Finland,2005,61.92411,25.748151,50 to 54,395233.0,198095.0,197138.0
4619,Finland,2005,61.92411,25.748151,55 to 59,414608.0,206810.0,207798.0
4620,Finland,2005,61.92411,25.748151,60 to 64,285543.0,139138.0,146405.0
4621,Finland,2005,61.92411,25.748151,65 to 69,243311.0,113515.0,129796.0
4622,Finland,2005,61.92411,25.748151,70 to 74,206051.0,90568.0,115483.0
4623,Finland,2005,61.92411,25.748151,75 to 79,178807.0,69808.0,108999.0
4624,Finland,2005,61.92411,25.748151,80 to 84,122050.0,38948.0,83102.0
4625,Finland,2005,61.92411,25.748151,85 and over,85834.0,20872.0,64962.0
4626,Finland,2006,61.92411,25.748151,0 to 4,286538.0,146369.0,140169.0
4627,Finland,2006,61.92411,25.748151,5 to 9,291317.0,148775.0,142542.0
4628,Finland,2006,61.92411,25.748151,10 to 14,326188.0,166242.0,159946.0
4629,Finland,2006,61.92411,25.748151,15 to 19,323143.0,165129.0,158014.0
4630,Finland,2006,61.92411,25.748151,20 to 24,332970.0,170285.0,162685.0
4631,Finland,2006,61.92411,25.748151,25 to 29,331068.0,169300.0,161768.0
4632,Finland,2006,61.92411,25.748151,30 to 34,312289.0,160300.0,151989.0
4633,Finland,2006,61.92411,25.748151,35 to 39,342096.0,174099.0,167997.0
4634,Finland,2006,61.92411,25.748151,40 to 44,376894.0,191361.0,185533.0
4635,Finland,2006,61.92411,25.748151,45 to 49,377206.0,190172.0,187034.0
4636,Finland,2006,61.92411,25.748151,50 to 54,392628.0,196544.0,196084.0
4637,Finland,2006,61.92411,25.748151,55 to 59,413482.0,206127.0,207355.0
4638,Finland,2006,61.92411,25.748151,60 to 64,305505.0,149365.0,156140.0
4639,Finland,2006,61.92411,25.748151,65 to 69,250765.0,117412.0,133353.0
4640,Finland,2006,61.92411,25.748151,70 to 74,205846.0,91168.0,114678.0
4641,Finland,2006,61.92411,25.748151,75 to 79,181603.0,71904.0,109699.0
4642,Finland,2006,61.92411,25.748151,80 to 84,125559.0,41143.0,84416.0
4643,Finland,2006,61.92411,25.748151,85 and over,91169.0,22348.0,68821.0
4644,Finland,2007,61.92411,25.748151,0 to 4,289878.0,148036.0,141842.0
4645,Finland,2007,61.92411,25.748151,5 to 9,287733.0,147059.0,140674.0
4646,Finland,2007,61.92411,25.748151,10 to 14,320274.0,163223.0,157051.0
4647,Finland,2007,61.92411,25.748151,15 to 19,328633.0,167799.0,160834.0
4648,Finland,2007,61.92411,25.748151,20 to 24,329636.0,168602.0,161034.0
4649,Finland,2007,61.92411,25.748151,25 to 29,332823.0,170374.0,162449.0
4650,Finland,2007,61.92411,25.748151,30 to 34,319769.0,164254.0,155515.0
4651,Finland,2007,61.92411,25.748151,35 to 39,330260.0,168275.0,161985.0
4652,Finland,2007,61.92411,25.748151,40 to 44,374802.0,190284.0,184518.0
4653,Finland,2007,61.92411,25.748151,45 to 49,374841.0,188972.0,185869.0
4654,Finland,2007,61.92411,25.748151,50 to 54,389724.0,194874.0,194850.0
4655,Finland,2007,61.92411,25.748151,55 to 59,406920.0,202810.0,204110.0
4656,Finland,2007,61.92411,25.748151,60 to 64,331451.0,162361.0,169090.0
4657,Finland,2007,61.92411,25.748151,65 to 69,256162.0,120381.0,135781.0
4658,Finland,2007,61.92411,25.748151,70 to 74,207672.0,92411.0,115261.0
4659,Finland,2007,61.92411,25.748151,75 to 79,183138.0,73431.0,109707.0
4660,Finland,2007,61.92411,25.748151,80 to 84,128985.0,43369.0,85616.0
4661,Finland,2007,61.92411,25.748151,85 and over,96018.0,23753.0,72265.0
4662,Finland,2008,61.92411,25.748151,0 to 4,293316.0,149866.0,143450.0
4663,Finland,2008,61.92411,25.748151,5 to 9,286534.0,146591.0,139943.0
4664,Finland,2008,61.92411,25.748151,10 to 14,313029.0,159472.0,153557.0
4665,Finland,2008,61.92411,25.748151,15 to 19,332548.0,169708.0,162840.0
4666,Finland,2008,61.92411,25.748151,20 to 24,326354.0,166917.0,159437.0
4667,Finland,2008,61.92411,25.748151,25 to 29,337548.0,173134.0,164414.0
4668,Finland,2008,61.92411,25.748151,30 to 34,329014.0,168918.0,160096.0
4669,Finland,2008,61.92411,25.748151,35 to 39,318005.0,162451.0,155554.0
4670,Finland,2008,61.92411,25.748151,40 to 44,370862.0,188241.0,182621.0
4671,Finland,2008,61.92411,25.748151,45 to 49,376170.0,189817.0,186353.0
4672,Finland,2008,61.92411,25.748151,50 to 54,384420.0,192071.0,192349.0
4673,Finland,2008,61.92411,25.748151,55 to 59,399140.0,198755.0,200385.0
4674,Finland,2008,61.92411,25.748151,60 to 64,362812.0,177877.0,184935.0
4675,Finland,2008,61.92411,25.748151,65 to 69,254249.0,119819.0,134430.0
4676,Finland,2008,61.92411,25.748151,70 to 74,213494.0,95564.0,117930.0
4677,Finland,2008,61.92411,25.748151,75 to 79,182228.0,73846.0,108382.0
4678,Finland,2008,61.92411,25.748151,80 to 84,132631.0,45795.0,86836.0
4679,Finland,2008,61.92411,25.748151,85 and over,101044.0,25379.0,75665.0
4680,Finland,2009,61.92411,25.748151,0 to 4,296559.0,151501.0,145058.0
4681,Finland,2009,61.92411,25.748151,5 to 9,287301.0,147041.0,140260.0
4682,Finland,2009,61.92411,25.748151,10 to 14,305882.0,155955.0,149927.0
4683,Finland,2009,61.92411,25.748151,15 to 19,333906.0,170272.0,163634.0
4684,Finland,2009,61.92411,25.748151,20 to 24,324955.0,166238.0,158717.0
4685,Finland,2009,61.92411,25.748151,25 to 29,342524.0,175868.0,166656.0
4686,Finland,2009,61.92411,25.748151,30 to 34,336023.0,172552.0,163471.0
4687,Finland,2009,61.92411,25.748151,35 to 39,311348.0,159249.0,152099.0
4688,Finland,2009,61.92411,25.748151,40 to 44,363441.0,184488.0,178953.0
4689,Finland,2009,61.92411,25.748151,45 to 49,378159.0,190974.0,187185.0
4690,Finland,2009,61.92411,25.748151,50 to 54,379855.0,189988.0,189867.0
4691,Finland,2009,61.92411,25.748151,55 to 59,391340.0,194359.0,196981.0
4692,Finland,2009,61.92411,25.748151,60 to 64,386321.0,189552.0,196769.0
4693,Finland,2009,61.92411,25.748151,65 to 69,256795.0,121538.0,135257.0
4694,Finland,2009,61.92411,25.748151,70 to 74,221308.0,99453.0,121855.0
4695,Finland,2009,61.92411,25.748151,75 to 79,180271.0,73962.0,106309.0
4696,Finland,2009,61.92411,25.748151,80 to 84,136636.0,48179.0,88457.0
4697,Finland,2009,61.92411,25.748151,85 and over,106243.0,27186.0,79057.0
4698,Finland,2010,61.92411,25.748151,0 to 4,299867.0,153220.0,146647.0
4699,Finland,2010,61.92411,25.748151,5 to 9,288565.0,147595.0,140970.0
4700,Finland,2010,61.92411,25.748151,10 to 14,299566.0,152917.0,146649.0
4701,Finland,2010,61.92411,25.748151,15 to 19,333359.0,169903.0,163456.0
4702,Finland,2010,61.92411,25.748151,20 to 24,326126.0,166903.0,159223.0
4703,Finland,2010,61.92411,25.748151,25 to 29,345348.0,177366.0,167982.0
4704,Finland,2010,61.92411,25.748151,30 to 34,338624.0,173896.0,164728.0
4705,Finland,2010,61.92411,25.748151,35 to 39,312343.0,160018.0,152325.0
4706,Finland,2010,61.92411,25.748151,40 to 44,354218.0,179854.0,174364.0
4707,Finland,2010,61.92411,25.748151,45 to 49,377707.0,190852.0,186855.0
4708,Finland,2010,61.92411,25.748151,50 to 54,376446.0,188469.0,187977.0
4709,Finland,2010,61.92411,25.748151,55 to 59,386135.0,191269.0,194866.0
4710,Finland,2010,61.92411,25.748151,60 to 64,399299.0,195953.0,203346.0
4711,Finland,2010,61.92411,25.748151,65 to 69,270157.0,128560.0,141597.0
4712,Finland,2010,61.92411,25.748151,70 to 74,224270.0,101018.0,123252.0
4713,Finland,2010,61.92411,25.748151,75 to 79,179652.0,74684.0,104968.0
4714,Finland,2010,61.92411,25.748151,80 to 84,140233.0,50146.0,90087.0
4715,Finland,2010,61.92411,25.748151,85 and over,111426.0,29114.0,82312.0
